台帳ID,管理対象ID,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,都道府県,所在地,保管施設の名称,所有者名,管理団体又は責任者,緯度,経度
"101","00002932","平安神宮額殿","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01581375","135.78189754"
"101","00002936","平安神宮斎館","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01570900","135.78327900"
"101","00002931","平安神宮神楽殿","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01582604","135.78300004"
"101","00002935","平安神宮神門翼廊","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01542679","135.78277227"
"101","00002938","平安神宮西祭器庫","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01569852","135.78132441"
"101","00002928","平安神宮西神庫","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎入江町121","","宗教法人平安神宮","","35.01700572","135.78221652"
"101","00002934","平安神宮西門及び西外廻廊","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01535155","135.78175344"
"101","00002939","平安神宮大鳥居","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20020821","","京都府","京都府京都市左京区岡崎成勝寺町・岡崎円勝寺町","","宗教法人平安神宮","","35.01255204","135.78268761"
"101","00002937","平安神宮東祭器庫","","登録有形文化財(建造物)","宗教","建築物","","明治","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01571752","135.78146434"
"101","00002927","平安神宮東神庫","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20020821","","京都府","京都府京都市左京区岡崎入江町121","","宗教法人平安神宮","","35.01701841","135.78265727"
"101","00002933","平安神宮東門及び東外廻廊","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01540212","135.78317174"
"101","00002926","平安神宮透塀及び後門","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20020821","","京都府","京都府京都市左京区岡崎入江町121","","宗教法人平安神宮","","35.01706700","135.78244000"
"101","00002929","平安神宮内廻廊","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20020821","","京都府","京都府京都市左京区岡崎入江町121","","宗教法人平安神宮","","35.01665982","135.78271494"
"101","00002930","平安神宮南歩廊","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20020821","","京都府","京都府京都市左京区岡崎西天王町97","","宗教法人平安神宮","","35.01620310","135.78316987"
"101","00002944","北吸隧道","","登録有形文化財(建造物)","交通","土木構造物","","明治","20020821","","京都府","京都府舞鶴市字北吸・浜","","舞鶴市","","35.47146892","135.38947655"
"101","00002553","北村美術館四君子苑玄関・寄付","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20011120","","京都府","京都府京都市上京区御車道通清和院口上る梶井町448-4","","財団法人北村文華財団","","35.02796120","135.77031375"
"101","00002555","北村美術館四君子苑渡廊下・外腰掛","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20011120","","京都府","京都府京都市上京区御車道通清和院口上る梶井町448-4","","財団法人北村文華財団","","35.02790413","135.77046293"
"101","00002554","北村美術館四君子苑表門","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20011120","","京都府","京都府京都市上京区御車道通清和院口上る梶井町448-4","","財団法人北村文華財団","","35.02797775","135.77017913"
"101","00002552","北村美術館四君子苑離れ茶席","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20011120","","京都府","京都府京都市上京区御車道通清和院口上る梶井町448-4","","財団法人北村文華財団","","35.02790783","135.77065856"
"101","00008726","堀家住宅乾蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85276159","135.77502535"
"101","00008727","堀家住宅古蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85270548","135.77499089"
"101","00008724","堀家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85260713","135.77514258"
"101","00008730","堀家住宅長屋門","","登録有形文化財(建造物)","住宅","建築物","","江戸","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85275802","135.77513401"
"101","00008728","堀家住宅東蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85257778","135.77533909"
"101","00008729","堀家住宅南蔵及び南蔵座敷","","登録有形文化財(建造物)","住宅","建築物","","明治","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85245955","135.77513535"
"101","00008725","堀家住宅離れ座敷","","登録有形文化財(建造物)","住宅","建築物","","明治","20110725","","京都府","京都府城陽市寺田中大小67-1","","","","34.85246252","135.77529021"
"101","00004264","堀江家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","大正","20040723","","京都府","京都府京都市右京区花園木辻南町15","","","","35.02078772","135.72386027"
"101","00009782","本能寺信長公御廟所拝殿","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20131224","","京都府","京都府京都市中京区寺町通御池下る下本能寺前町522-1他","","宗教法人本能寺","","35.01012851","135.76853767"
"101","00009783","本能寺表門","","登録有形文化財(建造物)","宗教","その他工作","","明治","20131224","","京都府","京都府京都市中京区寺町通御池下る下本能寺前町522-1","","宗教法人本能寺","","35.01037835","135.76732415"
"101","00009781","本能寺本堂","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20131224","","京都府","京都府京都市中京区寺町通御池下る下本能寺前町522-1他","","宗教法人本能寺","","35.01032481","135.76830567"
"101","00000796","密語菴","","登録有形文化財(建造物)","住宅","建築物","","明治","19980902","","京都府","京都府京都市左京区若王寺町67","","","","35.23592218","135.79285722"
"101","00004260","茂庵（旧谷川茂次郎茶苑）旧点心席","","登録有形文化財(建造物)","住宅","建築物","","大正","20040723","","京都府","京都府京都市左京区吉田神楽岡町7-2他","","株式会社ヤマチカ","","35.02631918","135.78710900"
"101","00004262","茂庵（旧谷川茂次郎茶苑）静閑亭","","登録有形文化財(建造物)","住宅","建築物","","大正","20040723","","京都府","京都府京都市左京区吉田神楽岡町7-2他","","株式会社ヤマチカ","","35.02610219","135.78721087"
"101","00004263","茂庵（旧谷川茂次郎茶苑）待合","","登録有形文化財(建造物)","住宅","建築物","","大正","20040723","","京都府","京都府京都市左京区吉田神楽岡町7-2他","","株式会社ヤマチカ","","35.02634277","135.78733586"
"101","00004261","茂庵（旧谷川茂次郎茶苑）田舎席","","登録有形文化財(建造物)","住宅","建築物","","大正","20040723","","京都府","京都府京都市左京区吉田神楽岡町7-2他","","株式会社ヤマチカ","","35.02565800","135.78706400"
"101","00007760","網野神社境内社蠶織神社本殿","","登録有形文化財(建造物)","宗教","建築物","","江戸","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68344082","135.02749304"
"101","00007761","網野神社手水舎","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68312953","135.02695919"
"101","00007758","網野神社神饌所","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68388963","135.02699644"
"101","00007762","網野神社石鳥居","","登録有形文化財(建造物)","宗教","その他工作","","明治","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68305085","135.02701269"
"101","00007757","網野神社渡廊","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68385040","135.02710745"
"101","00007759","網野神社透塀","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68397643","135.02711914"
"101","00007756","網野神社拝殿","","登録有形文化財(建造物)","宗教","建築物","","大正","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68376981","135.02709765"
"101","00007755","網野神社本殿","","登録有形文化財(建造物)","宗教","建築物","","大正","20090807","","京都府","京都府京丹後市網野町網野789-1他","","宗教法人網野神社","","35.68391481","135.02711411"
"101","00010980","木村家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20160225","","京都府","京都府京都市上京区日暮通下立売上る天秤町598他","","","","35.02032700","135.74792000"
"101","00010981","木村家住宅土蔵","","登録有形文化財(建造物)","住宅","建築物","","大正","20160225","","京都府","京都府京都市上京区日暮通下立売上る天秤町598他","","","","35.02026800","135.74800100"
"101","00010982","木村家住宅門及び塀","","登録有形文化財(建造物)","住宅","その他工作物","","昭和前","20160225","","京都府","京都府京都市上京区日暮通下立売上る天秤町598他","","","","35.02030423","135.74782679"
"101","00002296","弥栄会館","","登録有形文化財(建造物)","文化福祉","建築物","","昭和前","20010828","","京都府","京都府京都市東山区祇園町南側570-2","","学校法人八坂女紅場学園","","35.00178500","135.77548200"
"101","00000877","陽明文庫虎山荘","","登録有形文化財(建造物)","文化福祉","建築物","","昭和前","19981009","","京都府","京都府京都市右京区宇多野福王子町50","","財団法人陽明文庫","","35.03118220","135.70986929"
"101","00000876","陽明文庫事務所","","登録有形文化財(建造物)","文化福祉","建築物","","昭和前","19981009","","京都府","京都府京都市右京区宇多野上ノ谷町1-2","","財団法人陽明文庫","","35.03175598","135.71010738"
"101","00000874","陽明文庫第一文庫","","登録有形文化財(建造物)","文化福祉","建築物","","昭和前","19981009","","京都府","京都府京都市右京区鳴滝宇多野谷２","","財団法人陽明文庫","","35.03161346","135.70971314"
"101","00000875","陽明文庫第二文庫","","登録有形文化財(建造物)","文化福祉","建築物","","昭和前","19981009","","京都府","京都府京都市右京区鳴滝宇多野谷２","","財団法人陽明文庫","","35.03163020","135.70988056"
"101","00009995","落柿舎","","登録有形文化財(建造物)","住宅","建築物","","江戸","20140425","","京都府","京都府京都市右京区嵯峨小倉山緋明神町20","","公益財団法人落柿舎保存会","","35.02050932","135.67087971"
"101","00009794","離宮八幡宮高天宮神社","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20131224","","京都府","京都府乙訓郡大山崎町字大山崎小字西谷21-1","","宗教法人離宮八幡宮","","34.89179553","135.67945754"
"101","00009796","離宮八幡宮手水所","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20131224","","京都府","京都府乙訓郡大山崎町字大山崎小字西谷21-1","","宗教法人離宮八幡宮","","34.89155283","135.67953035"
"101","00009795","離宮八幡宮中門","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20131224","","京都府","京都府乙訓郡大山崎町字大山崎小字西谷21-1","","宗教法人離宮八幡宮","","34.89167418","135.67957889"
"101","00009797","離宮八幡宮透塀","","登録有形文化財(建造物)","宗教","その他工作","","昭和前","20131224","","京都府","京都府乙訓郡大山崎町字大山崎小字西谷21-1","","宗教法人離宮八幡宮","","34.89190832","135.67951036"
"101","00009793","離宮八幡宮拝殿","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20131224","","京都府","京都府乙訓郡大山崎町字大山崎小字西谷21-1","","宗教法人離宮八幡宮","","34.89176555","135.67954748"
"101","00009792","離宮八幡宮本殿","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20131224","","京都府","京都府乙訓郡大山崎町字大山崎小字西谷21-1","","宗教法人離宮八幡宮","","34.89187120","135.67951607"
"101","00011149","林家住宅主屋","","登録有形文化財(建造物)","産業3次","建築物","","明治","20160801","","京都府","京都府京都市上京区今小路通七本松西入二丁目東今小路町751-4他","","","","35.02956400","135.73721300"
"101","00011150","林家住宅離れ","","登録有形文化財(建造物)","産業3次","建築物","","明治","20160801","","京都府","京都府京都市上京区今小路通七本松西入二丁目東今小路町752-5他","","","","35.02941300","135.73721000"
"101","00006869","和田家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","明治","20080307","","京都府","京都府京都市下京区新町通花屋町下る東若松町832他","","","","34.99268840","135.75682337"
"101","00006870","和田家住宅土蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20080307","","京都府","京都府京都市下京区新町通花屋町下る東若松町832他","","","","34.99269488","135.75706817"
"101","00009999","雙栗神社玉垣","","登録有形文化財(建造物)","宗教","その他工作","","江戸","20140425","","京都府","京都府久世郡久御山町佐山双栗55","","宗教法人雙栗神社","","34.87624067","135.75748668"
"101","00010000","雙栗神社石鳥居","","登録有形文化財(建造物)","宗教","その他工作","","江戸","20140425","","京都府","京都府久世郡久御山町佐山双栗55","","宗教法人雙栗神社","","34.87562900","135.75464000"
"101","00009997","雙栗神社拝殿","","登録有形文化財(建造物)","宗教","建築物","","江戸","20140425","","京都府","京都府久世郡久御山町佐山双栗55","","宗教法人雙栗神社","","34.87607030","135.75756561"
"101","00009998","雙栗神社本殿門","","登録有形文化財(建造物)","宗教","その他工作","","江戸","20140425","","京都府","京都府久世郡久御山町佐山双栗55","","宗教法人雙栗神社","","34.87616543","135.75756836"
"101","00010838","壽ビルディング","","登録有形文化財(建造物)","産業3次","建築物","","昭和前","20151117","","京都府","京都府京都市下京区西木屋町通松原上る三丁目市之町251-7他　","","壽商事株式会社","","35.00167000","135.76917500"
"101","00007070","撥雲洞トンネル","","登録有形文化財(建造物)","交通","土木構造物","","明治","20080418","","京都府","京都府宮津市字波路～字上司","","宮津市","","35.54862108","135.22006769"
"101","00006203","樂家住宅衣装蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02587107","135.75320400"
"101","00006206","樂家住宅供待","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02568803","135.75346400"
"101","00006207","樂家住宅腰掛待合","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02582600","135.75346400"
"101","00006163","樂家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02576400","135.75332600"
"101","00006164","樂家住宅茶室麁閑亭","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02580930","135.75336889"
"101","00006205","樂家住宅土小屋","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02587351","135.75306772"
"101","00006208","樂家住宅表門","","登録有形文化財(建造物)","住宅","その他工作","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02575700","135.75347900"
"101","00006202","樂家住宅本蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02585200","135.75314300"
"101","00006204","樂家住宅窯場","","登録有形文化財(建造物)","住宅","建築物","","明治","20070515","","京都府","京都府京都市上京区油小路通一条下る油橋詰町84","","","","35.02582900","135.75311300"
"101","00006173","櫻谷文庫（旧木島櫻谷家住宅）画室","","登録有形文化財(建造物)","住宅","建築物","","大正","20070515","","京都府","京都府京都市北区等持院東町56-1","","財団法人櫻谷文庫","","35.02977236","135.72721593"
"101","00006172","櫻谷文庫（旧木島櫻谷家住宅）洋館","","登録有形文化財(建造物)","住宅","建築物","","大正","20070515","","京都府","京都府京都市北区等持院東町56-1","","財団法人櫻谷文庫","","35.02929360","135.72733771"
"101","00006171","櫻谷文庫（旧木島櫻谷家住宅）和館","","登録有形文化財(建造物)","住宅","建築物","","大正","20070515","","京都府","京都府京都市北区等持院東町56-1","","財団法人櫻谷文庫","","35.02930100","135.72757000"
"101","00001396","齋藤家住宅","","登録有形文化財(建造物)","住宅","建築物","","大正","19991014","","京都府","京都府京都市左京区吉田神楽岡町8-158","","","","35.02649375","135.78810027"
"101","00004148","いけだピアまるセンター（旧池田実業銀行本店）","","登録有形文化財(建造物)","産業3次","建築物","","大正","20040609","","大阪府","大阪府池田市新町2-14","","池田市","","34.82716926","135.42400248"
"101","00004598","カタシモワインフード貯蔵庫","","登録有形文化財(建造物)","産業2次","建築物","","大正","20050209","","大阪府","大阪府柏原市太平寺2-9-14","","カタシモワインフード株式会社","","34.58360700","135.63258400"
"101","00010201","カトリック豊中教会司祭館","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20141007","","大阪府","大阪府豊中市本町6-196","","カトリック大阪大司教区","","34.79003700","135.46680600"
"101","00010200","カトリック豊中教会聖堂及びヨゼフ館","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20141007","","大阪府","大阪府豊中市本町6-196","","カトリック大阪大司教区","","34.79034100","135.46698000"
"101","00006009","ギャラリー再会","","登録有形文化財(建造物)","産業3次","建築物","","昭和中","20070515","","大阪府","大阪府大阪市浪速区恵美須東1-4-16","","恵美須興業株式会社","","34.65273756","135.50686137"
"101","00000064","コニシ株式会社（旧小西儀助商店）三階蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","19961220","","大阪府","大阪府大阪市中央区道修町1-6","","コニシ株式会社","","34.68884275","135.50694082"
"101","00001435","ミナミ株式会社（旧川崎貯蓄銀行福島出張所）","","登録有形文化財(建造物)","産業3次","建築物","","昭和前","19991118","","大阪府","大阪府大阪市福島区福島5-17-7","","ミナミ株式会社","","34.69504200","135.48487900"
"101","00011350","リバーサイドビルディング","","登録有形文化財(建造物)","産業3次","建築物","","昭和中","20161129","","大阪府","大阪府大阪市北区中之島三丁目45他","","きりう不動産信託株式会社","","34.69179800","135.49327900"
"101","00001835","井上良尚家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20000926","","大阪府","大阪府高石市綾園2-5-31","","","","34.51980676","135.43822413"
"101","00001837","井上良尚家住宅蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20000926","","大阪府","大阪府高石市綾園2-5-31","","","","34.51974493","135.43809262"
"101","00001839","井上良尚家住宅茶室","","登録有形文化財(建造物)","住宅","建築物","","江戸","20000926","","大阪府","大阪府高石市綾園2-5-31","","","","34.51980831","135.43845869"
"101","00001836","井上良尚家住宅長屋門","","登録有形文化財(建造物)","住宅","建築物","","江戸","20000926","","大阪府","大阪府高石市綾園2-5-31","","","","34.51961517","135.43822089"
"101","00001838","井上良尚家住宅油蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20000926","","大阪府","大阪府高石市綾園2-5-31","","","","34.51978527","135.43854680"
"101","00007763","逸翁美術館旧本館","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20090807","","大阪府","大阪府池田市建石町1965他","","公益財団法人阪急文化財団","","34.82603821","135.43086181"
"101","00007766","逸翁美術館旧本館正門","","登録有形文化財(建造物)","住宅","建築物","","江戸","20090807","","大阪府","大阪府池田市建石町1965他","","公益財団法人阪急文化財団","","34.82621125","135.43025471"
"101","00007767","逸翁美術館旧本館塀","","登録有形文化財(建造物)","住宅","その他工作","","昭和前","20090807","","大阪府","大阪府池田市建石町1965他","","公益財団法人阪急文化財団","","34.82621396","135.43076283"
"101","00007765","逸翁美術館即庵","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20090807","","大阪府","大阪府池田市建石町1965他","","公益財団法人阪急文化財団","","34.82577912","135.43088447"
"101","00007764","逸翁美術館費隠","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20090807","","大阪府","大阪府池田市建石町1965他","","公益財団法人阪急文化財団","","34.82592329","135.43089985"
"101","00003566","稲束家住宅主屋","","登録有形文化財(建造物)","産業3次","建築物","","江戸","20030919","","大阪府","大阪府池田市綾羽1-2466","","","","34.82675744","135.42602831"
"101","00003567","稲束家住宅土蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20030919","","大阪府","大阪府池田市綾羽1-2466","","","","34.82680413","135.42586730"
"101","00003278","宇野家住宅工場","","登録有形文化財(建造物)","産業2次","建築物","","大正","20030318","","大阪府","大阪府貝塚市北町17-17","","","","34.45052586","135.35796329"
"101","00003279","宇野家住宅高塀","","登録有形文化財(建造物)","住宅","その他工作","","明治","20030318","","大阪府","大阪府貝塚市北町17-17","","","","34.45089134","135.35796637"
"101","00003274","宇野家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20030318","","大阪府","大阪府貝塚市北町17-17","","","","34.45077900","135.35794100"
"101","00003277","宇野家住宅西土蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20030318","","大阪府","大阪府貝塚市北町17-17","","","","34.45091835","135.35802203"
"101","00003275","宇野家住宅茶室","","登録有形文化財(建造物)","住宅","建築物","","大正","20030318","","大阪府","大阪府貝塚市北町17-17","","","","34.45078484","135.35820071"
"101","00003276","宇野家住宅東土蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20030318","","大阪府","大阪府貝塚市北町17-17","","","","34.45071400","135.35812400"
"101","00001630","宇野薬局","","登録有形文化財(建造物)","産業3次","建築物","","昭和前","20000428","","大阪府","大阪府大阪市中央区徳井町2-3-3","","","","34.68411203","135.51189161"
"101","00004149","榎・家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20040609","","大阪府","大阪府吹田市豊津町25-2","","","","34.76025000","135.49195900"
"101","00010209","榎原家住宅外塀","","登録有形文化財(建造物)","住宅","その他工作","","大正","20141007","","大阪府","大阪府豊中市小曽根1-214-1他","","","","34.76343027","135.48592384"
"101","00010202","榎原家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20141007","","大阪府","大阪府豊中市小曽根1-214-1","","","","34.76327900","135.48603900"
"101","00010208","榎原家住宅庭門及び塀","","登録有形文化財(建造物)","住宅","その他工作","","大正","20141007","","大阪府","大阪府豊中市小曽根1-214-1","","","","34.76334585","135.48608802"
"101","00010204","榎原家住宅土蔵一","","登録有形文化財(建造物)","住宅","建築物","","江戸","20141007","","大阪府","大阪府豊中市小曽根1-214-1他","","","","34.76341300","135.48600000"
"101","00010206","榎原家住宅土蔵三","","登録有形文化財(建造物)","住宅","建築物","","江戸","20141007","","大阪府","大阪府豊中市小曽根1-214-1他","","","","34.76340300","135.48583800"
"101","00010205","榎原家住宅土蔵二","","登録有形文化財(建造物)","住宅","建築物","","江戸","20141007","","大阪府","大阪府豊中市小曽根1-214-1他","","","","34.76340800","135.48591900"
"101","00010203","榎原家住宅離れ","","登録有形文化財(建造物)","住宅","建築物","","江戸","20141007","","大阪府","大阪府豊中市小曽根1-214-1","","","","34.76339300","135.48611300"
"101","00010207","榎原家住宅露地門及び塀","","登録有形文化財(建造物)","住宅","その他工作","","大正","20141007","","大阪府","大阪府豊中市小曽根1-214-1","","","","34.76312875","135.48588869"
"101","00004154","榎家住宅掛塀","","登録有形文化財(建造物)","住宅","その他工作","","明治","20040609","","大阪府","大阪府吹田市豊津町25-2","","","","34.76031159","135.49197600"
"101","00004152","榎家住宅旧米蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20040609","","大阪府","大阪府吹田市豊津町25-2","","","","34.76011534","135.49207315"
"101","00004153","榎家住宅西土蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20040609","","大阪府","大阪府吹田市豊津町25-2","","","","34.76029365","135.49184651"
"101","00004150","榎家住宅長屋門","","登録有形文化財(建造物)","住宅","建築物","","江戸","20040609","","大阪府","大阪府吹田市豊津町25-2","","","","34.76016685","135.49207905"
"101","00004151","榎家住宅東土蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20040609","","大阪府","大阪府吹田市豊津町25-2","","","","34.76024200","135.49209600"
"101","00000416","遠藤家住宅（旧プレスビテリアンミッションハウス）","","登録有形文化財(建造物)","住宅","建築物","","大正","19971212","","大阪府","大阪府大阪市住吉区帝塚山西3-2-11","","","","34.61946312","135.49699394"
"101","00004145","奥山家住宅主屋","","登録有形文化財(建造物)","産業3次","建築物","","昭和前","20040609","","大阪府","大阪府大阪市西淀川区姫島1-13-1、2","","","","34.70235100","135.45655800"
"101","00011536","奥野家住宅衣装蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20170502","","大阪府","大阪府枚方市春日元町二丁目273","","","","34.80171388","135.68607083"
"101","00007264","奥野家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77859500","135.46916200"
"101","00011535","奥野家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20170502","","大阪府","大阪府枚方市春日元町二丁目273","","","","34.80171388","135.68607083"
"101","00007268","奥野家住宅新蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77831647","135.46926311"
"101","00007265","奥野家住宅西蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77869769","135.46895630"
"101","00007270","奥野家住宅中門","","登録有形文化財(建造物)","住宅","その他工作","","江戸","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77856400","135.46897900"
"101","00011539","奥野家住宅長屋門","","登録有形文化財(建造物)","住宅","建築物","","明治","20170502","","大阪府","大阪府枚方市春日元町二丁目273","","","","34.80171388","135.68607083"
"101","00007267","奥野家住宅東蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77875100","135.46913100"
"101","00011537","奥野家住宅道具蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20170502","","大阪府","大阪府枚方市春日元町二丁目273","","","","34.80171388","135.68607083"
"101","00007266","奥野家住宅米蔵","","登録有形文化財(建造物)","住宅","建築物","","明治","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77878279","135.46898371"
"101","00011538","奥野家住宅米蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20170502","","大阪府","大阪府枚方市春日元町二丁目273","","","","34.80171388","135.68607083"
"101","00007269","奥野家住宅門長屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77863300","135.46897900"
"101","00007271","奥野家住宅露地門及び高塀","","登録有形文化財(建造物)","住宅","その他工作","","明治","20080708","","大阪府","大阪府豊中市中桜塚2-422-1","","","","34.77840861","135.46918144"
"101","00009800","横山家住宅隠居棟","","登録有形文化財(建造物)","住宅","建築物","","明治","20131224","","大阪府","大阪府高槻市城北町1-88他","","","","34.84779389","135.62069768"
"101","00009799","横山家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20131224","","大阪府","大阪府高槻市城北町1-88他","","","","34.84778318","135.62057276"
"101","00009801","横山家住宅蔵","","登録有形文化財(建造物)","住宅","建築物","","江戸","20131224","","大阪府","大阪府高槻市城北町1-88他","","","","34.84793665","135.62057276"
"101","00009802","横山家住宅納屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20131224","","大阪府","大阪府高槻市城北町1-88他","","","","34.84792238","135.62067627"
"101","00009803","横山家住宅門及び塀","","登録有形文化財(建造物)","住宅","その他工作","","明治","20131224","","大阪府","大阪府高槻市城北町1-87他","","","","34.84771477","135.62063403"
