台帳ID,管理対象ID,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,都道府県,所在地,保管施設の名称,所有者名,管理団体又は責任者,緯度,経度
"401","2058","オオウナギ生息地","","史跡名勝記念物","天然記念物","","","","19230307","","和歌山県","西牟婁郡白浜町・上富田町・田辺市","","","","33.66426800","135.39717100"
"401","2061","ユノミネシダ自生地","","史跡名勝記念物","天然記念物","","","","19280118","","和歌山県","田辺市","","","","33.82850600","135.75805700"
"401","2095","磯間岩陰遺跡","","史跡名勝記念物","史跡","","","","19791218","","和歌山県","田辺市湊","","","","33.72127783","135.38325570"
"401","2089","稲積島暖地性植物群落","","史跡名勝記念物","天然記念物","","","","19710301","","和歌山県","西牟婁郡すさみ町","","","","33.54367673","135.48811275"
"401","00003688","円月島（高嶋）及び千畳敷","","史跡名勝記念物","名勝","","","","20100805","","和歌山県","和歌山県西牟婁郡白浜町高嶋","","","","33.69012162","135.33636590"
"401","2091","下里古墳","","史跡名勝記念物","史跡","","","","19760224","","和歌山県","東牟婁郡那智勝浦町","","","","33.58415868","135.92264581"
"401","2070","岩橋千塚古墳群","","史跡名勝記念物","特別史跡","","","","19310731","19520329","和歌山県","和歌山市岩橋","","","","34.22535457","135.22650145"
"401","2062","紀伊国分寺跡","","史跡名勝記念物","史跡","","","","19280207","","和歌山県","紀の川市","","","","34.26881215","135.33937812"
"401","2085","旧名手宿本陣","","史跡名勝記念物","史跡","","","","19700402","","和歌山県","紀の川市","","","","34.27596902","135.43572635"
"401","2059","橋杭岩","","史跡名勝記念物","名勝","天然記念物","","","19241209","","和歌山県","東牟婁郡串本町","","","","33.48529105","135.79607997"
"401","00003667","琴ノ浦温山荘庭園","","史跡名勝記念物","名勝","","","","20100222","","和歌山県","和歌山県海南市","","","","34.15814513","135.19449353"
"401","2093","金剛峯寺境内","","史跡名勝記念物","史跡","","","","19770714","","和歌山県","伊都郡高野町","","","","34.21309528","135.57971061"
"401","2079","熊野速玉神社のナギ","","史跡名勝記念物","天然記念物","","","","19400210","","和歌山県","新宮市新宮","","","","33.73206300","135.98355100"
"401","2076","栗栖川亀甲石包含層","","史跡名勝記念物","天然記念物","","","","19370615","","和歌山県","田辺市","","","","33.75699600","135.50914000"
"401","2081","古座川の一枚岩","","史跡名勝記念物","天然記念物","","","","19411213","","和歌山県","東牟婁郡古座川町","","","","33.54637430","135.72229478"
"401","2077","広村堤防","","史跡名勝記念物","史跡","","","","19381214","","和歌山県","有田郡広川町","","","","34.02628096","135.17054705"
"401","2083","江須崎暖地性植物群落","","史跡名勝記念物","天然記念物","","","","19531114","","和歌山県","西牟婁郡すさみ町","","","","33.50018161","135.59088195"
"401","2088","高山寺貝塚","","史跡名勝記念物","史跡","","","","19700817","","和歌山県","田辺市稲成町","","","","33.73992211","135.37828182"
"401","2074","高池の虫喰岩","","史跡名勝記念物","天然記念物","","","","19351224","","和歌山県","東牟婁郡古座川町","","","","33.53973800","135.82609600"
"401","2092","高野参詣道
　町石道
　三谷坂
　京大坂道不動坂
　黒河道
　女人道","","史跡名勝記念物","史跡","","","","19770714","","和歌山県","橋本市、伊都郡高野町・かつらぎ町・九度山町","","","","34.22604038","135.53779234"
"401","00003517","根来寺境内","","史跡名勝記念物","史跡","","","","20070206","","和歌山県","岩出市根来","","","","34.28744537","135.31780333"
"401","2084","根来寺庭園","","史跡名勝記念物","名勝","","","","19580515","","和歌山県","岩出市根来","","","","34.28703300","135.31648300"
"401","2071","三栖廃寺塔跡","","史跡名勝記念物","史跡","","","","19351224","","和歌山県","田辺市下三栖","","","","33.73711595","135.41653021"
"401","2080","四箇郷一里塚","","史跡名勝記念物","史跡","","","","19400712","","和歌山県","和歌山市新在家","","","","34.24498517","135.20078714"
"401","2082","上野廃寺跡","","史跡名勝記念物","史跡","","","","19510609","","和歌山県","和歌山市上野","","","","34.27460766","135.25430508"
"401","3378","新宮城跡附水野家墓所","","史跡名勝記念物","史跡","","","","20030827","","和歌山県","新宮市新宮","","","","33.71793361","135.98564486"
"401","2060","新宮藺沢浮島植物群落","","史跡名勝記念物","天然記念物","","","","19270408","","和歌山県","新宮市新宮・浮島","","","","33.72552240","135.99004299"
"401","2072","神島","","史跡名勝記念物","天然記念物","","","","19351224","","和歌山県","田辺市（湾内）","","","","33.70323884","135.37537026"
"401","2063","西国分塔跡","","史跡名勝記念物","史跡","","","","19280207","","和歌山県","岩出市","","","","34.26596199","135.33145028"
"401","2094","大谷古墳","","史跡名勝記念物","史跡","","","","19781115","","和歌山県","和歌山市大谷","","","","34.26161825","135.17634967"
"401","3360","丹生都比売神社境内","","史跡名勝記念物","史跡","","","","20021219","","和歌山県","伊都郡かつらぎ町","","","","34.25833976","135.52425715"
"401","2075","鳥巣半島の泥岩岩脈","","史跡名勝記念物","天然記念物","","","","19360903","","和歌山県","田辺市新庄町","","","","33.70022744","135.38219398"
"401","2087","天徳院庭園","","史跡名勝記念物","名勝","","","","19700626","","和歌山県","伊都郡高野町","","","","34.21161121","135.58384383"
"401","00003783","道成寺境内","","史跡名勝記念物","史跡","","","","20130327","","和歌山県","和歌山県日高郡日高川村・御坊市","","","","",""
"401","2064","那智原始林","","史跡名勝記念物","天然記念物","","","","19280303","","和歌山県","東牟婁郡那智勝浦町","","","","33.67533956","135.89268658"
"401","2090","那智大滝","","史跡名勝記念物","名勝","","","","19720711","","和歌山県","東牟婁郡那智勝浦町","","","","33.67532300","135.88760400"
"401","00003883","南方曼陀羅の風景地　神島　鬪雞神社　須佐神社　伊作田稲荷神社　継桜王子　高原熊野神社　奇絶峡　龍神山　八上神社　田中神社　九龍島　金刀比羅神社　天神崎","","史跡名勝記念物","名勝","","","","20151007","","和歌山県","和歌山県田辺市・西牟婁郡白浜町・西牟婁郡上富田町・東牟婁郡串本町","","","","0.00000000","0.00000000"
"401","2065","白浜の化石漣痕","","史跡名勝記念物","天然記念物","","","","19310220","","和歌山県","西牟婁郡白浜町","","","","33.69303114","135.35184691"
"401","2066","白浜の泥岩岩脈","","史跡名勝記念物","天然記念物","","","","19310220","","和歌山県","西牟婁郡白浜町","","","","33.68673689","135.34442260"
"401","2078","浜口梧陵墓","","史跡名勝記念物","史跡","","","","19381214","","和歌山県","有田郡広川町","","","","34.02102815","135.16814668"
"401","2086","粉河寺庭園","","史跡名勝記念物","名勝","","","","19700423","","和歌山県","紀の川市","","","","34.28092065","135.40647337"
"401","2068","明恵紀州遺跡率都婆","","史跡名勝記念物","史跡","","","","19310603","","和歌山県","有田市星尾
有田郡湯浅町・吉備町・金屋町","","","","34.07174983","135.15972962"
"401","2069","鳴神貝塚","","史跡名勝記念物","史跡","","","","19310731","","和歌山県","和歌山市鳴神","","","","34.23057523","135.21179749"
"401","2073","門前の大岩","","史跡名勝記念物","天然記念物","","","","19351224","","和歌山県","日高郡由良町","","","","33.97512100","135.13197300"
"401","2098","養翠園","","史跡名勝記念物","名勝","","","","19891208","","和歌山県","和歌山市西浜","","","","34.19325573","135.15356478"
"401","00003687","和歌の浦","","史跡名勝記念物","名勝","","","","20100805","","和歌山県","和歌山県和歌山市和歌浦","","","","34.17864620","135.17534333"
"401","2067","和歌山城","","史跡名勝記念物","史跡","","","","19310330","","和歌山県","和歌山市一番丁","","","","34.22753836","135.17109892"
"401","2097","和歌山城西之丸庭園（紅葉溪庭園）","","史跡名勝記念物","名勝","","","","19851127","","和歌山県","和歌山市一番丁","","","","34.22873397","135.17071439"
"401","2096","和歌山藩主徳川家墓所","","史跡名勝記念物","史跡","","","","19810528","","和歌山県","海南市","","","","34.10895802","135.16707259"
"401","2111","キマダラルリツバメチョウ生息地","","史跡名勝記念物","天然記念物","","","","19340501","","鳥取県","鳥取市東町・栗谷町・上町","","","","35.50644444","134.24091666"
"401","2138","阿弥大寺古墳群","","史跡名勝記念物","史跡","","","","19810511","","鳥取県","倉吉市下福田","","","","35.42344256","133.75368602"
"401","2103","伊福吉部徳足比売墓跡","","史跡名勝記念物","史跡","","","","19241209","","鳥取県","鳥取市国府町","","","","35.48166492","134.27491472"
"401","2135","因幡国庁跡","","史跡名勝記念物","史跡","","","","19780721","","鳥取県","鳥取市国府町","","","","35.47533195","134.26595736"
"401","2105","浦富海岸","","史跡名勝記念物","名勝","天然記念物","","","19280327","","鳥取県","岩美郡岩美町","","","","35.58983508","134.29704718"
"401","2136","梶山古墳","","史跡名勝記念物","史跡","","","","19790421","","鳥取県","鳥取市国府町","","","","35.45151366","134.29462260"
"401","2123","観音院庭園","","史跡名勝記念物","名勝","","","","19371221","","鳥取県","鳥取市上町","","","","35.49609400","134.24162300"
"401","2107","岩井廃寺塔跡","","史跡名勝記念物","史跡","","","","19311126","","鳥取県","岩美郡岩美町","","","","35.55693173","134.36892758"
"401","2128","橋津古墳群","","史跡名勝記念物","史跡","","","","19570603","","鳥取県","東伯郡湯梨浜町","","","","35.50452487","133.88193743"
"401","2110","向山古墳群","","史跡名勝記念物","史跡","","","","19320723","","鳥取県","米子市淀江町","","","","35.45451419","133.44141404"
"401","3221","妻木晩田遺跡","","史跡名勝記念物","史跡","","","","19991222","","鳥取県","米子市淀江町、西伯郡大山町","","","","35.46114691","133.45570476"
"401","2118","斎尾廃寺跡","","史跡名勝記念物","特別史跡","","","","19351224","19520329","鳥取県","東伯郡琴浦町","","","","35.48171188","133.71144979"
"401","2114","三徳山","","史跡名勝記念物","名勝","史跡","","","19340707","","鳥取県","東伯郡三朝町","","","","35.39752011","133.95834218"
"401","2106","三明寺古墳","","史跡名勝記念物","史跡","","","","19311126","","鳥取県","倉吉市巖城","","","","35.44095978","133.83224935"
"401","00003574","若桜鬼ヶ城跡","","史跡名勝記念物","史跡","","","","20080328","","鳥取県","八頭郡若桜町","","","","35.33798238","134.39697724"
"401","2121","小鹿渓","","史跡名勝記念物","名勝","","","","19371208","","鳥取県","東伯郡三朝町","","","","35.37378305","133.97550211"
"401","2125","松上神社のサカキ樹林","","史跡名勝記念物","天然記念物","","","","19440307","","鳥取県","鳥取市松上","","","","35.43219800","134.13035600"
"401","2142","上淀廃寺跡","","史跡名勝記念物","史跡","","","","19960329","","鳥取県","米子市淀江町","","","","35.45455838","133.44623318"
"401","3274","深田氏庭園","","史跡名勝記念物","名勝","","","","20001220","","鳥取県","米子市車尾","","","","35.43056571","133.35967697"
"401","00003573","青谷上寺地遺跡","","史跡名勝記念物","史跡","","","","20080328","","鳥取県","鳥取市","","","","35.51409435","133.99294054"
"401","2134","青木遺跡","","史跡名勝記念物","史跡","","","","19780322","","鳥取県","米子市青木・永江","","","","35.39791236","133.36795845"
"401","2109","船上山行宮跡","","史跡名勝記念物","史跡","","","","19320503","","鳥取県","東伯郡琴浦町","","","","35.42419280","133.58638834"
"401","2129","船通山のイチイ","","史跡名勝記念物","天然記念物","","","","19570727","","鳥取県","日野郡日南町","","","","35.15539200","133.17939800"
"401","2113","倉田八幡宮社叢","","史跡名勝記念物","天然記念物","","","","19340501","","鳥取県","鳥取市馬場町","","","","35.46520600","134.22529600"
"401","2117","大原廃寺塔跡","","史跡名勝記念物","史跡","","","","19351224","","鳥取県","倉吉市大原","","","","35.42020599","133.85845505"
"401","3284","大御堂廃寺跡","","史跡名勝記念物","史跡","","","","20010129","","鳥取県","倉吉市駄経寺町","","","","35.43128273","133.83839859"
"401","00003862","大高野官衙遺跡","","史跡名勝記念物","史跡","","","","20141006","","鳥取県","鳥取県東伯郡琴浦町","","","","35.49530805","133.69277472"
"401","2104","大山のダイセンキャラボク純林","","史跡名勝記念物","特別天然記念物","","","","19270614","19520329","鳥取県","西伯郡大山町","","","","35.37220146","133.53459571"
"401","2115","大野見宿禰命神社社叢","","史跡名勝記念物","天然記念物","","","","19340809","","鳥取県","鳥取市徳尾","","","","35.50134700","134.20230100"
"401","00003542","智頭往来
　志戸坂峠越","","史跡名勝記念物","史跡","","","","20080521","","鳥取県","八頭郡智頭町","","","","35.20917500","134.32870500"
"401","2127","鳥取砂丘","","史跡名勝記念物","天然記念物","","","","19550203","","鳥取県","鳥取市浜坂、福部町","","","","35.54193918","134.23021970"
"401","2130","鳥取城跡
　附太閤ヶ平","","史跡名勝記念物","史跡","","","","19571218","","鳥取県","鳥取市東町・栗谷町・百合","","","","35.51029470","134.24179662"
"401","2139","鳥取藩主池田家墓所","","史跡名勝記念物","史跡","","","","19811013","","鳥取県","鳥取市国府町","","","","35.48438029","134.26957420"
"401","2141","鳥取藩台場跡
　由良台場跡
　境台場跡
　淀江台場跡
　橋津台場跡
　浦富台場跡
　赤崎台場跡","","史跡名勝記念物","史跡","","","","19880729","","鳥取県","境港市、東伯郡北栄町・湯梨浜町、米子市淀江町、岩美郡岩美町、東伯郡琴浦町","","","","35.50550414","133.87313499"
"401","2108","土師百井廃寺跡","","史跡名勝記念物","史跡","","","","19311126","","鳥取県","八頭郡八頭町","","","","35.40714715","134.23179593"
"401","2126","唐川のカキツバタ群落","","史跡名勝記念物","天然記念物","","","","19440307","","鳥取県","岩美郡岩美町","","","","35.48797752","134.32922074"
"401","2119","栃本廃寺跡","","史跡名勝記念物","史跡","","","","19351224","","鳥取県","鳥取市国府町","","","","35.47123297","134.37083105"
"401","2112","波波伎神社社叢","","史跡名勝記念物","天然記念物","","","","19340501","","鳥取県","倉吉市福庭","","","","35.46530900","133.85421800"
"401","2120","伯耆の大シイ","","史跡名勝記念物","天然記念物","","","","19370417","","鳥取県","東伯郡琴浦町","","","","35.43369444","133.68394444"
"401","2116","伯耆一宮経塚","","史跡名勝記念物","史跡","","","","19351224","","鳥取県","東伯郡湯梨浜町","","","","35.48919869","133.90384856"
"401","2140","伯耆国府跡
　国庁跡
　法華寺畑遺跡
　不入岡遺跡","","史跡名勝記念物","史跡","","","","19850514","","鳥取県","倉吉市国府・国分寺・不入岡","","","","35.43201406","133.78526088"
"401","2132","伯耆国分寺跡","","史跡名勝記念物","史跡","","","","19740312","","鳥取県","倉吉市国分寺・国府","","","","35.43254809","133.78979029"
"401","2122","白兎神社樹叢","","史跡名勝記念物","天然記念物","","","","19371208","","鳥取県","鳥取市白兎","","","","35.52436400","134.11463900"
"401","2124","尾崎氏庭園","","史跡名勝記念物","名勝","","","","19371221","","鳥取県","東伯郡湯梨浜町","","","","35.50522222","133.89552777"
"401","2133","布勢古墳","","史跡名勝記念物","史跡","","","","19741223","","鳥取県","鳥取市布勢","","","","35.50530513","134.17724174"
"401","2131","福市遺跡","","史跡名勝記念物","史跡","","","","19701017","","鳥取県","米子市福市","","","","35.40284973","133.36785257"
"401","00003474","米子城跡","","史跡名勝記念物","史跡","","","","20060126","","鳥取県","米子市","","","","35.42481794","133.32407739"
"401","2137","北山古墳","","史跡名勝記念物","史跡","","","","19800603","","鳥取県","東伯郡湯梨浜町","","","","35.46408672","133.88444406"
"401","2152","クロキヅタ産地","","史跡名勝記念物","天然記念物","","","","19220308","","島根県","隠岐郡西ノ島町・海士町","","","","36.10544068","133.07744363"
"401","2209","サルガ鼻洞窟住居跡","","史跡名勝記念物","史跡","","","","19430908","","島根県","松江市美保関町","","","","35.53202964","133.19528382"
"401","2205","スクモ塚古墳","","史跡名勝記念物","史跡","","","","19411213","","島根県","益田市久城町","","","","34.70126910","131.84841427"
"401","2180","安部谷古墳","","史跡名勝記念物","史跡","","","","19340501","","島根県","松江市大草町","","","","35.42444954","133.10960625"
"401","2191","安来一里塚","","史跡名勝記念物","史跡","","","","19361216","","島根県","安来市安来町","","","","35.42814973","133.24707254"
"401","2195","伊志見一里塚","","史跡名勝記念物","史跡","","","","19370615","","島根県","松江市宍道町","","","","35.39778197","132.87647653"
"401","2165","医光寺庭園","","史跡名勝記念物","史跡","名勝","","","19280328","","島根県","益田市染羽町","","","","34.68015806","131.86572948"
"401","2200","隠岐海苔田ノ鼻","","史跡名勝記念物","天然記念物","名勝","","","19380530","","島根県","隠岐郡隠岐の島町","","","","36.32689340","133.32098739"
"401","2198","隠岐国賀海岸","","史跡名勝記念物","名勝","天然記念物","","","19380530","","島根県","隠岐郡西ノ島町","","","","36.10228630","132.96445188"
"401","2179","隠岐国分寺境内","","史跡名勝記念物","史跡","","","","19340313","","島根県","隠岐郡隠岐の島町","","","","36.22413859","133.30736081"
"401","2187","隠岐知夫赤壁","","史跡名勝記念物","名勝","天然記念物","","","19351224","","島根県","隠岐郡知夫村","","","","36.01731873","133.00843015"
"401","2199","隠岐白島海岸","","史跡名勝記念物","名勝","天然記念物","","","19380530","","島根県","隠岐郡隠岐の島町","","","","36.34711320","133.28466449"
"401","2197","隠岐布施海岸","","史跡名勝記念物","名勝","","","","19380530","","島根県","隠岐郡隠岐の島町","","","","36.29909479","133.36621742"
"401","3405","益田氏城館跡","","史跡名勝記念物","史跡","","","","20040930","","島根県","益田市三宅町・東町・七尾町・大谷町","","","","34.67311278","131.86396932"
"401","2216","岡田山古墳","","史跡名勝記念物","史跡","","","","19650409","","島根県","松江市大草町","","","","35.42761453","133.09136051"
"401","2202","沖島オオミズナギドリ繁殖地","","史跡名勝記念物","天然記念物","","","","19400210","","島根県","隠岐郡隠岐の島町","","","","36.35445756","133.27711757"
"401","2194","下府廃寺塔跡","","史跡名勝記念物","史跡","","","","19370615","","島根県","浜田市下府町","","","","34.92850172","132.11833310"
"401","3222","加茂岩倉遺跡","","史跡名勝記念物","史跡","","","","19990114","","島根県","雲南市加茂町","","","","35.36053278","132.88315222"
"401","2193","海潮のカツラ","","史跡名勝記念物","天然記念物","","","","19370417","","島根県","雲南市大東町","","","","35.33239400","133.01236000"
"401","2173","岩屋寺の切開","","史跡名勝記念物","天然記念物","","","","19320725","","島根県","仁多郡奥出雲町横田","","","","35.19337100","133.10214200"
"401","2210","岩屋寺跡古墳","","史跡名勝記念物","史跡","","","","19481218","","島根県","松江市玉湯町","","","","35.42276351","133.00558785"
"401","2211","岩舟古墳","","史跡名勝記念物","史跡","","","","19481218","","島根県","安来市飯梨町","","","","35.39999132","133.19024137"
"401","2160","鬼舌振","","史跡名勝記念物","名勝","天然記念物","","","19270408","","島根県","仁多郡奥出雲町仁多","","","","35.17377806","133.02145135"
"401","00003463","旧堀氏庭園","","史跡名勝記念物","名勝","","","","20050714","","島根県","鹿足郡津和野町","","","","34.49466470","131.72706135"
"401","2166","玉若酢命神社の八百スギ","","史跡名勝記念物","天然記念物","","","","19291217","","島根県","隠岐郡隠岐の島町","","","","36.20703900","133.31254600"
"401","2212","金崎古墳群","","史跡名勝記念物","史跡","","","","19570727","","島根県","松江市西川津町","","","","35.49017225","133.06983557"
"401","2151","経島ウミネコ繁殖地","","史跡名勝記念物","天然記念物","","","","19220308","","島根県","出雲市大社町","","","","35.43033072","132.62657023"
"401","2207","権現山洞窟住居跡","","史跡名勝記念物","史跡","","","","19421014","","島根県","松江市美保関町","","","","35.54364368","133.20969726"
"401","2224","荒神谷遺跡","","史跡名勝記念物","史跡","","","","19870108","","島根県","簸川郡斐川町","","","","35.37673279","132.85249857"
"401","2190","荒島古墳群","","史跡名勝記念物","史跡","","","","19361216","","島根県","安来市荒島町・久白町","","","","35.42971000","133.19868500"
"401","2163","高尾暖地性濶葉樹林","","史跡名勝記念物","天然記念物","","","","19280207","","島根県","隠岐郡隠岐の島町","","","","36.29038352","133.29734714"
"401","00003784","国富中村古墳","","史跡名勝記念物","史跡","","","","20130327","","島根県","島根県出雲市","","","","",""
"401","2158","今市大念寺古墳","","史跡名勝記念物","史跡","","","","19241209","","島根県","出雲市今市町","","","","35.36303032","132.76453502"
"401","2177","佐太・講武貝塚","","史跡名勝記念物","史跡","","","","19330413","","島根県","松江市鹿島町","","","","35.51660989","133.00941902"
"401","2184","三隅大平ザクラ","","史跡名勝記念物","天然記念物","","","","19350411","","島根県","浜田市三隅町","","","","34.73702600","131.97215300"
"401","2219","三瓶山自然林","","史跡名勝記念物","天然記念物","","","","19691129","","島根県","大田市三瓶町","","","","35.14658761","132.62235180"
"401","3384","三瓶小豆原埋没林","","史跡名勝記念物","天然記念物","","","","20040227","","島根県","大田市三瓶町","","","","35.17707048","132.60048761"
"401","2154","山代二子塚","","史跡名勝記念物","史跡","","","","19241209","","島根県","松江市山代町","","","","35.43911700","133.08738700"
"401","2204","山代方墳","","史跡名勝記念物","史跡","","","","19410801","","島根県","松江市山代町","","","","35.43930033","133.08904289"
"401","2189","周布古墳","","史跡名勝記念物","史跡","","","","19361216","","島根県","浜田市治和町","","","","34.85488484","132.01794939"
"401","2153","出雲玉作跡","","史跡名勝記念物","史跡","","","","19221012","","島根県","松江市玉湯町","","","","35.41388533","133.01127398"
"401","2223","出雲国山代郷遺跡群
　正倉跡
　北新造院跡","","史跡名勝記念物","史跡","","","","19801205","","島根県","松江市大庭町・矢田町・山代町","","","","35.43314301","133.08764063"
"401","2221","出雲国府跡","","史跡名勝記念物","史跡","","","","19711213","","島根県","松江市大草町・山代町・竹矢町","","","","35.43035067","133.10197306"
"401","2149","出雲国分寺跡
　附　古道","","史跡名勝記念物","史跡","","","","19210303","","島根県","松江市竹矢町","","","","35.43847249","133.11063608"
"401","2196","出西・伊波野一里塚","","史跡名勝記念物","史跡","","","","19370615","","島根県","簸川郡斐川町","","","","35.37584219","132.80668659"
"401","2203","小泉八雲旧居","","史跡名勝記念物","史跡","","","","19400830","","島根県","松江市北堀町","","","","35.47922040","133.04940521"
"401","2181","松江城","","史跡名勝記念物","史跡","","","","19340501","","島根県","松江市殿町","","","","35.47467578","133.05060354"
"401","2226","松江藩主松平家墓所","","史跡名勝記念物","史跡","","","","19960329","","島根県","松江市外中原町・国屋町","","","","35.47213609","133.03933815"
"401","2215","松代鉱山の霰石産地","","史跡名勝記念物","天然記念物","","","","19590724","","島根県","大田市久利町松代","","","","35.17359900","132.48370400"
"401","2157","上塩冶地蔵山古墳","","史跡名勝記念物","史跡","","","","19241209","","島根県","出雲市上塩冶町","","","","35.34616505","132.75941609"
"401","2156","上塩冶築山古墳","","史跡名勝記念物","史跡","","","","19241209","","島根県","出雲市上塩冶町","","","","35.34997823","132.76069275"
"401","2213","上島古墳","","史跡名勝記念物","史跡","","","","19570727","","島根県","出雲市国富町","","","","35.42343463","132.79998446"
"401","2218","森鴎外旧宅","","史跡名勝記念物","史跡","","","","19691029","","島根県","鹿足郡津和野町","","","","34.45768614","131.76868535"
"401","2162","菅田庵","","史跡名勝記念物","史跡","名勝","","","19280207","","島根県","松江市菅田町","","","","35.48792600","133.06195100"
"401","2201","星神島オオミズナギドリ繁殖地","","史跡名勝記念物","天然記念物","","","","19380530","","島根県","隠岐郡西ノ島町","","","","36.15379078","133.07299595"
"401","2225","西周旧居","","史跡名勝記念物","史跡","","","","19870720","","島根県","鹿足郡津和野町","","","","34.45740035","131.76724013"
"401","3253","西谷墳墓群","","史跡名勝記念物","史跡","","","","20000330","","島根県","出雲市大津町","","","","35.35857920","132.77994626"
"401","2222","石屋古墳","","史跡名勝記念物","史跡","","","","19790406","","島根県","松江市矢田町・東津田町","","","","35.45089445","133.10188930"
"401","2217","石見銀山遺跡","","史跡名勝記念物","史跡","","","","19690414","","島根県","大田市大森町、温泉津町、仁摩町","","","","35.09672934","132.44127327"
"401","2150","石見国分寺跡","","史跡名勝記念物","史跡","","","","19210303","","島根県","浜田市国分町","","","","34.94382131","132.11848161"
"401","2169","石見畳ヶ浦","","史跡名勝記念物","天然記念物","","","","19320325","","島根県","浜田市国分町","","","","34.94521921","132.10692135"
"401","2170","千丈溪","","史跡名勝記念物","名勝","","","","19320723","","島根県","江津市桜江町、邑智郡邑南町","","","","34.91723466","132.35525401"
"401","2161","潜戸","","史跡名勝記念物","名勝","天然記念物","","","19270614","","島根県","松江市島根町","","","","35.57699068","133.05081280"
"401","2172","多古の七ツ穴","","史跡名勝記念物","天然記念物","","","","19320723","","島根県","松江市島根町","","","","35.59788558","133.10093388"
"401","2167","大根島の熔岩隧道","","史跡名勝記念物","特別天然記念物","","","","19310731","19520329","島根県","松江市八束町","","","","35.49238600","133.18435700"
"401","2185","大根島第二熔岩隧道","","史跡名勝記念物","天然記念物","","","","19350607","","島根県","松江市八束町","","","","35.49760100","133.17570500"
"401","2155","大庭鶏塚","","史跡名勝記念物","史跡","","","","19241209","","島根県","松江市大庭町","","","","35.43787800","133.08543400"
"401","2175","丹花庵古墳","","史跡名勝記念物","史跡","","","","19330228","","島根県","松江市古曽志町","","","","35.48273334","132.99491251"
"401","2186","断魚溪","","史跡名勝記念物","名勝","","","","19351224","","島根県","邑智郡邑南町","","","","34.92919918","132.47441879"
"401","2171","築島の岩脈","","史跡名勝記念物","天然記念物","","","","19320723","","島根県","松江市島根町","","","","35.59145813","133.12270727"
"401","2208","竹崎のカツラ","","史跡名勝記念物","天然記念物","","","","19430824","","島根県","仁多郡奥出雲町横田","","","","35.19009800","133.18116800"
"401","00003840","中須東原遺跡","","史跡名勝記念物","史跡","","","","20140318","","島根県","島根県益田市","","","","34.67497472","131.84271666"
"401","2220","仲仙寺古墳群","","史跡名勝記念物","史跡","","","","19710812","","島根県","安来市西赤江町","","","","35.42081332","133.21402240"
"401","2214","猪目洞窟遺物包含層","","史跡名勝記念物","史跡","","","","19570727","","島根県","出雲市猪目町","","","","35.44196648","132.70834135"
"401","2206","津和野城跡","","史跡名勝記念物","史跡","","","","19421014","","島根県","鹿足郡津和野町","","","","34.45903035","131.76233296"
"401","00003475","田儀櫻井家たたら製鉄遺跡","","史跡名勝記念物","史跡","","","","20060126","","島根県","出雲市多伎町","","","","35.23592123","132.61466905"
"401","3303","田和山遺跡","","史跡名勝記念物","史跡","","","","20010813","","島根県","松江市乃白町・浜乃木町・乃木福富町","","","","35.43839645","133.05396233"
"401","2192","唐音の蛇岩","","史跡名勝記念物","天然記念物","","","","19361216","","島根県","益田市西平原町","","","","34.75852193","131.87233254"
"401","2174","徳連場古墳","","史跡名勝記念物","史跡","","","","19330228","","島根県","松江市玉湯町","","","","35.41860105","133.01395110"
"401","2182","日御碕の大ソテツ","","史跡名勝記念物","天然記念物","","","","19340501","","島根県","出雲市大社町","","","","35.42957700","132.63645900"
"401","2188","波根西の珪化木","","史跡名勝記念物","天然記念物","","","","19360903","","島根県","大田市久手町波根西","","","","35.23588596","132.50796557"
"401","2176","美保の北浦","","史跡名勝記念物","名勝","","","","19330228","","島根県","松江市美保関町","","","","35.57353965","133.29057279"
"401","2178","富田城跡","","史跡名勝記念物","史跡","","","","19340122","","島根県","安来市広瀬町","","","","35.36309230","133.18326909"
"401","2168","宝塚古墳","","史跡名勝記念物","史跡","","","","19311126","","島根県","出雲市下古志町","","","","35.33904185","132.73330148"
"401","2164","万福寺庭園","","史跡名勝記念物","史跡","名勝","","","19280328","","島根県","益田市東町","","","","34.67880207","131.85998390"
"401","2159","立久恵","","史跡名勝記念物","名勝","天然記念物","","","19270408","","島根県","出雲市乙立町","","","","35.29514802","132.73496064"
"401","2253","オオサンショウウオ生息地","","史跡名勝記念物","天然記念物","","","","19270408","","岡山県","真庭市","","","","35.24913706","133.70274522"
"401","2257","カブトガニ繁殖地","","史跡名勝記念物","天然記念物","","","","19280324","","岡山県","笠岡市","","","","34.46677182","133.52905820"
"401","2286","こうもり塚古墳","","史跡名勝記念物","史跡","","","","19680215","","岡山県","総社市上林","","","","34.66729919","133.78601176"
"401","2249","トラフダケ自生地","","史跡名勝記念物","天然記念物","","","","19241209","","岡山県","真庭市三坂・中河内・上河内","","","","35.13493000","133.58380100"
"401","2244","院庄館跡（児島高徳伝説地）","","史跡名勝記念物","史跡","","","","19220308","","岡山県","津山市神戸","","","","35.06198191","133.94317283"
"401","2293","浦間茶臼山古墳","","史跡名勝記念物","史跡","","","","19741125","","岡山県","岡山市浅川・浦間","","","","34.71021689","134.06708448"
"401","2268","奥津渓","","史跡名勝記念物","名勝","","","","19320419","","岡山県","苫田郡鏡野町","","","","35.21357215","133.91509858"
